Time,Velocity,Acceleration,Apogee,Predicted DP
9.290000000000357971e+00,3.013437690528402300e+02,-2.315540537051867176e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.292500000000357474e+00,3.012858838840153339e+02,-2.314952956763055880e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.295000000000356977e+00,3.012280134027664076e+02,-2.314365649475882947e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.297500000000356479e+00,3.011701576022085760e+02,-2.313778617386935821e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000355982e+00,3.011123164790282658e+02,-2.313191861632574131e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.302500000000355485e+00,3.010544900225569336e+02,-2.312605373279954080e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.305000000000354987e+00,3.009966782249916832e+02,-2.312019157517083556e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.307500000000354490e+00,3.009388810807737968e+02,-2.311433221309991026e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.310000000000353992e+00,3.008810985829156834e+02,-2.310847560790606536e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.312500000000353495e+00,3.008233307245333776e+02,-2.310262175070189272e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.315000000000352998e+00,3.007655774987204040e+02,-2.309677063382952156e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.317500000000352500e+00,3.007078388986082018e+02,-2.309091744911841104e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.320000000000352003e+00,3.006501149294414859e+02,-2.308506731225047304e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.322500000000351505e+00,3.005924055772347856e+02,-2.307922021639861399e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.325000000000351008e+00,3.005347108411550039e+02,-2.307337616432287675e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.327500000000350511e+00,3.004770307135871690e+02,-2.306753515384497533e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.330000000000350013e+00,3.004193651869116479e+02,-2.306169718273972791e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.332500000000349516e+00,3.003617142535135258e+02,-2.305586224888477531e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.335000000000349019e+00,3.003040779058449630e+02,-2.305003035006392054e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.337500000000348521e+00,3.002464561363041753e+02,-2.304420148415551495e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.340000000000348024e+00,3.001888489381971681e+02,-2.303837564961014905e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.342500000000347526e+00,3.001312563029578087e+02,-2.303255284354960963e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.345000000000347029e+00,3.000736782230162021e+02,-2.302673306378803630e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.347500000000346532e+00,3.000161146908076830e+02,-2.302091630819101908e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.350000000000346034e+00,2.999585656987730431e+02,-2.301510257458339481e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.352500000000345537e+00,2.999010312393586446e+02,-2.300929186080679756e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.355000000000345040e+00,2.998435113050160226e+02,-2.300348416473630309e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.357500000000344542e+00,2.997860058882022827e+02,-2.299767948417302676e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.360000000000344045e+00,2.997285149813798171e+02,-2.299187781697631650e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.362500000000343547e+00,2.996710385770163612e+02,-2.298607916102979587e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.365000000000343050e+00,2.996135766675851073e+02,-2.298028351413292469e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.367500000000342553e+00,2.995561292455645344e+02,-2.297449087421842506e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.370000000000342055e+00,2.994986963034384644e+02,-2.296870123904565730e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.372500000000341558e+00,2.994412778336962901e+02,-2.296291460656869532e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.375000000000341061e+00,2.993838738288324635e+02,-2.295713097461201713e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.377500000000340563e+00,2.993264842813470068e+02,-2.295135034097890525e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.380000000000340066e+00,2.992691091837450585e+02,-2.294557270364697388e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.382500000000339568e+00,2.992117485285372709e+02,-2.293979806039364533e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.385000000000339071e+00,2.991544023082394688e+02,-2.293402640918740687e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.387500000000338574e+00,2.990970705153730478e+02,-2.292825774776028780e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.390000000000338076e+00,2.990397531424645763e+02,-2.292249207411152057e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.392500000000337579e+00,2.989824501820458522e+02,-2.291672938606873799e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.395000000000337081e+00,2.989251616266540736e+02,-2.291096968149082613e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.397500000000336584e+00,2.988678874688318388e+02,-2.290521295824433423e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.400000000000336087e+00,2.988106277011267480e+02,-2.289945921434173570e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.402500000000335589e+00,2.987533823160919155e+02,-2.289370844747855571e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.405000000000335092e+00,2.986961513062858558e+02,-2.288796065572421412e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.407500000000334595e+00,2.986389346642721421e+02,-2.288221583682619098e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.410000000000334097e+00,2.985817323826195206e+02,-2.287647398869654580e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.412500000000333600e+00,2.985245444539024788e+02,-2.287073510936395238e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.415000000000333102e+00,2.984673708707002220e+02,-2.286499919647031476e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.417500000000332605e+00,2.984102116255976966e+02,-2.285926624809683361e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.420000000000332108e+00,2.983530667111850789e+02,-2.285353626191862730e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.422500000000331610e+00,2.982959361200579451e+02,-2.284780923591302582e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.425000000000331113e+00,2.982388198448172716e+02,-2.284208516789846044e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.427500000000330616e+00,2.981817178780690938e+02,-2.283636405574845440e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.430000000000330118e+00,2.981246302124248473e+02,-2.283064589745038475e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.432500000000329621e+00,2.980675568405011404e+02,-2.282493069084521409e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.435000000000329123e+00,2.980104977549198679e+02,-2.281921843383062765e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.437500000000328626e+00,2.979534529483086089e+02,-2.281350912433673983e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000328129e+00,2.978964224132992626e+02,-2.280780276038182919e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.442500000000327631e+00,2.978394061425294694e+02,-2.280209933971423908e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.445000000000327134e+00,2.977824041286420425e+02,-2.279639886036268592e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.447500000000326636e+00,2.977254163642848539e+02,-2.279070132028762785e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.450000000000326139e+00,2.976684428421111193e+02,-2.278500671732958693e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.452500000000325642e+00,2.976114835547791131e+02,-2.277931504939105878e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.455000000000325144e+00,2.975545384949523395e+02,-2.277362631452845321e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.457500000000324647e+00,2.974976076552993618e+02,-2.276794051057438750e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.460000000000324150e+00,2.974406910284940864e+02,-2.276225763549517467e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.462500000000323652e+00,2.973837886072155356e+02,-2.275657768718855323e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.465000000000323155e+00,2.973269003841477911e+02,-2.275090066366042052e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.467500000000322657e+00,2.972700263519802206e+02,-2.274522656283111743e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.470000000000322160e+00,2.972131665034073080e+02,-2.273955538260356590e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.472500000000321663e+00,2.971563208311285393e+02,-2.273388712095957587e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.475000000000321165e+00,2.970994893278487439e+02,-2.272822177582609271e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.477500000000320668e+00,2.970426719862776963e+02,-2.272255934517120579e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.480000000000320171e+00,2.969858687991305146e+02,-2.271689982691519916e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.482500000000319673e+00,2.969290797591272053e+02,-2.271124321903117860e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.485000000000319176e+00,2.968723048589930613e+02,-2.270558951948557436e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.487500000000318678e+00,2.968155440914584347e+02,-2.269993872620316111e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.490000000000318181e+00,2.967587974492587932e+02,-2.269429083717998807e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.492500000000317684e+00,2.967020649251347209e+02,-2.268864585033586323e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.495000000000317186e+00,2.966453465118318604e+02,-2.268300376363655246e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.497500000000316689e+00,2.965886422021009707e+02,-2.267736457508706138e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000316192e+00,2.965319519886979265e+02,-2.267172828262270201e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.502500000000315694e+00,2.964752758643835477e+02,-2.266609488420970209e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.505000000000315197e+00,2.964186138219239410e+02,-2.266046437783140988e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.507500000000314699e+00,2.963619658540901582e+02,-2.265483676143876934e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.510000000000314202e+00,2.963053319536584240e+02,-2.264921203302870012e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.512500000000313705e+00,2.962487121134097947e+02,-2.264359019057542000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.515000000000313207e+00,2.961921063249318991e+02,-2.263797123117623045e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.517500000000312710e+00,2.961355145821311794e+02,-2.263235515365173356e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.520000000000312212e+00,2.960789368777766981e+02,-2.262674195592449422e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.522500000000311715e+00,2.960223732047151657e+02,-2.262113163603211774e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.525000000000311218e+00,2.959658235557251373e+02,-2.261552419191885477e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.527500000000310720e+00,2.959092879236411591e+02,-2.260991962160920821e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.530000000000310223e+00,2.958527663083020798e+02,-2.260431792810376450e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.532500000000309726e+00,2.957962586958788052e+02,-2.259871910463382250e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.535000000000309228e+00,2.957397650792175909e+02,-2.259312840231205755e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.537500000000308731e+00,2.956832854379557602e+02,-2.258754079253928992e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.540000000000308233e+00,2.956268197644117777e+02,-2.258195628871449046e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.542500000000307736e+00,2.955703680508106004e+02,-2.257637486087718770e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.545000000000307239e+00,2.955139302895328228e+02,-2.257079659983964603e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.547500000000306741e+00,2.954575064738360766e+02,-2.256522149633970997e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.550000000000306244e+00,2.954010965946093847e+02,-2.255964943817565072e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.552500000000305747e+00,2.953447006407713502e+02,-2.255408050652813046e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.555000000000305249e+00,2.952883186078212248e+02,-2.254851468976972484e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.557500000000304752e+00,2.952319504880602494e+02,-2.254295196465531248e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.560000000000304254e+00,2.951755962648103946e+02,-2.253739234058978624e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.562500000000303757e+00,2.951192559388998689e+02,-2.253183589845012236e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.565000000000303260e+00,2.950629295024110093e+02,-2.252628253578426865e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.567500000000302762e+00,2.950066169476547202e+02,-2.252073225225427322e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.570000000000302265e+00,2.949503182669052421e+02,-2.251518507898533983e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.572500000000301767e+00,2.948940334524308469e+02,-2.250964097883231929e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.575000000000301270e+00,2.948377624965082191e+02,-2.250409997683342667e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.577500000000300773e+00,2.947815053914042664e+02,-2.249856207407310649e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.580000000000300275e+00,2.947252671165823585e+02,-2.248889975331875135e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.582500000000299778e+00,2.946690502266927751e+02,-2.247985869196189768e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.585000000000299281e+00,2.946128551265351803e+02,-2.247083228713682601e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.587500000000298783e+00,2.945566831644278523e+02,-2.246182064695457825e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.590000000000298286e+00,2.945005337233016576e+02,-2.245282368720879163e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.592500000000297788e+00,2.944444067664564955e+02,-2.244384136382693384e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.595000000000297291e+00,2.943883022573360790e+02,-2.243487361095929700e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.597500000000296794e+00,2.943322201595398724e+02,-2.242592029330941017e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.600000000000296296e+00,2.942761604370220425e+02,-2.241698140569536690e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.602500000000295799e+00,2.942201230537309584e+02,-2.240805694664565451e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.605000000000295302e+00,2.941641079736132838e+02,-2.239914681445403843e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.607500000000294804e+00,2.941081151609212156e+02,-2.239025098725031526e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.610000000000294307e+00,2.940521445799054163e+02,-2.238136941674936153e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.612500000000293809e+00,2.939961961914571020e+02,-2.237250195578513612e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.615000000000293312e+00,2.939402699602147209e+02,-2.236364862591780778e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.617500000000292815e+00,2.938843658543451625e+02,-2.235480935953762938e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.620000000000292317e+00,2.938284838387720583e+02,-2.234598400488739500e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.622500000000291820e+00,2.937726238786655131e+02,-2.233717266124931200e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.625000000000291323e+00,2.937167859391030333e+02,-2.232837515062890432e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.627500000000290825e+00,2.936609699854706150e+02,-2.231959149636321627e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.630000000000290328e+00,2.936051759832042194e+02,-2.231082159259942443e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.632500000000289830e+00,2.935494038890188335e+02,-2.230206544267150903e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.635000000000289333e+00,2.934936536773135458e+02,-2.229332300368790953e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.637500000000288836e+00,2.934379253138514514e+02,-2.228459420134050717e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.640000000000288338e+00,2.933822187645653798e+02,-2.227587900402346222e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.642500000000287841e+00,2.933265339955430022e+02,-2.226717729496652254e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.645000000000287343e+00,2.932708709730173950e+02,-2.225848909235256201e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.647500000000286846e+00,2.932152296632459070e+02,-2.224981434945784642e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.650000000000286349e+00,2.931596100326485725e+02,-2.224115298454806222e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.652500000000285851e+00,2.931040120478100448e+02,-2.223250494991770410e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.655000000000285354e+00,2.930484356754176360e+02,-2.222387020608346120e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.657500000000284857e+00,2.929928808823350437e+02,-2.221524864834283974e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.660000000000284359e+00,2.929373476355968933e+02,-2.220664025381129392e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.662500000000283862e+00,2.928818359023311473e+02,-2.219804496759308776e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.665000000000283364e+00,2.928263456498040114e+02,-2.218946273469258301e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.667500000000282867e+00,2.927708768454485835e+02,-2.218089346832198672e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.670000000000282370e+00,2.927154294568153432e+02,-2.217233718185910618e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.672500000000281872e+00,2.926600034514418098e+02,-2.216379387251395983e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.675000000000281375e+00,2.926045987969462203e+02,-2.215526345863463931e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.677500000000280878e+00,2.925492154611213209e+02,-2.214674587679494522e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.680000000000280380e+00,2.924938534119331166e+02,-2.213824107822001253e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.682500000000279883e+00,2.924385126174275342e+02,-2.212974903084275269e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.685000000000279385e+00,2.923831930457715771e+02,-2.212126967449161796e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.687500000000278888e+00,2.923278946652677632e+02,-2.211280295856755629e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.690000000000278391e+00,2.922726174444127309e+02,-2.210434877681411336e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.692500000000277893e+00,2.922173613518717730e+02,-2.209590711491552284e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.695000000000277396e+00,2.921621263563469029e+02,-2.208747793420047145e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.697500000000276899e+00,2.921069124266811059e+02,-2.207906118230253867e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.700000000000276401e+00,2.920517195318332710e+02,-2.207065680048292222e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.702500000000275904e+00,2.919965476409175267e+02,-2.206226474211085176e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.705000000000275406e+00,2.919413967231648144e+02,-2.205388495707651586e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.707500000000274909e+00,2.918862667479031074e+02,-2.204551740084584566e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.710000000000274412e+00,2.918311576845977697e+02,-2.203716203000077556e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.712500000000273914e+00,2.917760695028036366e+02,-2.202881881319644108e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.715000000000273417e+00,2.917210021721075464e+02,-2.202048774856494262e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.717500000000272919e+00,2.916659556621988827e+02,-2.201216875122786831e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.720000000000272422e+00,2.916109299429354564e+02,-2.200386177940162469e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.722500000000271925e+00,2.915559249842731901e+02,-2.199556680030473643e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.725000000000271427e+00,2.915009407562732235e+02,-2.198728374959717158e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.727500000000270930e+00,2.914459772291966715e+02,-2.197901252121414117e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.730000000000270433e+00,2.913910343734659136e+02,-2.197075313920881712e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.732500000000269935e+00,2.913361121595286818e+02,-2.196250551207115720e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.735000000000269438e+00,2.912812105579898798e+02,-2.195426963611331672e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.737500000000268940e+00,2.912263295395040927e+02,-2.194604545791440842e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.740000000000268443e+00,2.911714690747930945e+02,-2.193783300393623392e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.742500000000267946e+00,2.911166291346389698e+02,-2.192963214332162281e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.745000000000267448e+00,2.910618096900404339e+02,-2.192144289428958714e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.747500000000266951e+00,2.910070107120306488e+02,-2.191326517435892285e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.750000000000266454e+00,2.909522321717625459e+02,-2.190509900568781987e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.752500000000265956e+00,2.908974740404947283e+02,-2.189694422604336310e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.755000000000265459e+00,2.908427362898094657e+02,-2.188880076512146289e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.757500000000264961e+00,2.907880188913601387e+02,-2.188066865974814590e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.760000000000264464e+00,2.907333218168038229e+02,-2.187254784457011425e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.762500000000263967e+00,2.906786450379325402e+02,-2.186443828119508126e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.765000000000263469e+00,2.906239885266417105e+02,-2.185633994415414350e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.767500000000262972e+00,2.905693522548970691e+02,-2.184825277402587318e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.770000000000262474e+00,2.905147361948442608e+02,-2.184017670171654757e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.772500000000261977e+00,2.904601403187149913e+02,-2.183211172198171468e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.775000000000261480e+00,2.904055645987903631e+02,-2.182405783132432120e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.777500000000260982e+00,2.903510090073475567e+02,-2.181601499552355961e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.780000000000260485e+00,2.902964735168498578e+02,-2.180798310526570205e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.782500000000259988e+00,2.902419580999367668e+02,-2.179996213984201958e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.785000000000259490e+00,2.901874627293875051e+02,-2.179195199918266823e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.787500000000258993e+00,2.901329873780643425e+02,-2.178395273992999037e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.790000000000258495e+00,2.900785320188597893e+02,-2.177596425783240619e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.792500000000257998e+00,2.900240966249030521e+02,-2.176798647019412059e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.795000000000257501e+00,2.899696811693612517e+02,-2.176001943852805098e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.797500000000257003e+00,2.899152856254019071e+02,-2.175206310485976857e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000256506e+00,2.898609099663380562e+02,-2.174411740466714704e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.802500000000256009e+00,2.898065541655447532e+02,-2.173618235196651582e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.805000000000255511e+00,2.897522181964701531e+02,-2.172825787479024839e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.807500000000255014e+00,2.896979020326706973e+02,-2.172034396719583071e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.810000000000254516e+00,2.896436056477912757e+02,-2.171244053477212788e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.812500000000254019e+00,2.895893290156264470e+02,-2.170454758594541644e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.815000000000253522e+00,2.895350721100371061e+02,-2.169666503478151398e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.817500000000253024e+00,2.894808349050645120e+02,-2.168879283674724689e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.820000000000252527e+00,2.894266173747835182e+02,-2.168093102428969132e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.822500000000252030e+00,2.893724194932624414e+02,-2.167307954085065091e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.825000000000251532e+00,2.893182412346463366e+02,-2.166523841504268688e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.827500000000251035e+00,2.892640825731155019e+02,-2.165740755503087911e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.830000000000250537e+00,2.892099434830206519e+02,-2.164958693409031909e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.832500000000250040e+00,2.891558239387426852e+02,-2.164177656186918952e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.835000000000249543e+00,2.891017239147691953e+02,-2.163397631652627595e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.837500000000249045e+00,2.890476433857259622e+02,-2.162618623175926302e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.840000000000248548e+00,2.889935823262238159e+02,-2.161840628099063011e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.842500000000248050e+00,2.889395407110359884e+02,-2.161063635704010366e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.845000000000247553e+00,2.888855185150494549e+02,-2.160287648908036218e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.847500000000247056e+00,2.888315157218677314e+02,-2.159512655280915183e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.850000000000246558e+00,2.887775322978301915e+02,-2.158738659151135053e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.852500000000246061e+00,2.887235682180594267e+02,-2.157965656276318356e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.855000000000245564e+00,2.886696234577271980e+02,-2.157193639981962008e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.857500000000245066e+00,2.886156979921731249e+02,-2.156422613361718987e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.860000000000244569e+00,2.885617917966872028e+02,-2.155652569686876774e+01,0.000000000000000000e+00,0.000000000000000000e+00
