STATE,AirbrakesDeployment
5.000000000000000000e+00,9.438041734021090923e-01
5.000000000000000000e+00,9.438043369564037555e-01
5.000000000000000000e+00,9.439830293527556870e-01
5.000000000000000000e+00,9.440054500970952445e-01
5.000000000000000000e+00,9.441048844833012099e-01
5.000000000000000000e+00,9.443395069718800716e-01
5.000000000000000000e+00,9.443822153438751199e-01
5.000000000000000000e+00,9.445020351347993559e-01
5.000000000000000000e+00,9.445836400309692849e-01
5.000000000000000000e+00,9.446859592755942892e-01
5.000000000000000000e+00,9.448645521169242167e-01
5.000000000000000000e+00,9.449661853251364318e-01
5.000000000000000000e+00,9.450461619366258281e-01
5.000000000000000000e+00,9.449949491934063195e-01
5.000000000000000000e+00,9.450747008014563910e-01
5.000000000000000000e+00,9.453498069468819764e-01
5.000000000000000000e+00,9.454931342307048014e-01
5.000000000000000000e+00,9.455571118317410706e-01
5.000000000000000000e+00,9.456001099965058998e-01
5.000000000000000000e+00,9.456833739218245549e-01
5.000000000000000000e+00,9.458649207837122042e-01
5.000000000000000000e+00,9.460240333649273525e-01
5.000000000000000000e+00,9.462231235579370292e-01
5.000000000000000000e+00,9.463079045858093785e-01
5.000000000000000000e+00,9.463368965373812891e-01
5.000000000000000000e+00,9.465717400752585720e-01
5.000000000000000000e+00,9.466953722470515808e-01
5.000000000000000000e+00,9.467623927791096738e-01
5.000000000000000000e+00,9.468280722085415935e-01
5.000000000000000000e+00,9.469492109084824971e-01
5.000000000000000000e+00,9.470167533988071984e-01
5.000000000000000000e+00,9.470832552643178026e-01
5.000000000000000000e+00,9.472047248054238366e-01
5.000000000000000000e+00,9.472736841479389991e-01
5.000000000000000000e+00,9.473406406888257303e-01
5.000000000000000000e+00,9.474631732057960942e-01
5.000000000000000000e+00,9.477012074575321687e-01
5.000000000000000000e+00,9.477334634588124862e-01
5.000000000000000000e+00,9.478177839733136212e-01
5.000000000000000000e+00,9.480174910326991666e-01
5.000000000000000000e+00,9.481799543097448879e-01
5.000000000000000000e+00,9.483632113395288332e-01
5.000000000000000000e+00,9.484486557378499771e-01
5.000000000000000000e+00,9.484980824363409280e-01
5.000000000000000000e+00,9.485682343157513241e-01
5.000000000000000000e+00,9.487123791153314611e-01
5.000000000000000000e+00,9.489853956453130346e-01
5.000000000000000000e+00,9.490736564827707555e-01
5.000000000000000000e+00,9.490331097757422896e-01
5.000000000000000000e+00,9.491188614562698911e-01
5.000000000000000000e+00,9.492278776586821065e-01
5.000000000000000000e+00,9.494095968783959893e-01
5.000000000000000000e+00,9.495175609966263197e-01
5.000000000000000000e+00,9.496045594527597888e-01
5.000000000000000000e+00,9.497307223080440064e-01
5.000000000000000000e+00,9.499481192262925200e-01
5.000000000000000000e+00,9.501504849999720115e-01
5.000000000000000000e+00,9.502231490826155147e-01
5.000000000000000000e+00,9.502199041476185881e-01
5.000000000000000000e+00,9.503643410204213327e-01
5.000000000000000000e+00,9.503462217480533880e-01
5.000000000000000000e+00,9.504156867966441213e-01
5.000000000000000000e+00,9.504672965086460312e-01
5.000000000000000000e+00,9.505573627441606943e-01
5.000000000000000000e+00,9.507410390114895415e-01
5.000000000000000000e+00,9.509032499750115219e-01
5.000000000000000000e+00,9.511037170684812914e-01
5.000000000000000000e+00,9.511949361292646454e-01
5.000000000000000000e+00,9.512327261139383872e-01
5.000000000000000000e+00,9.514673982958792298e-01
5.000000000000000000e+00,9.515953052767899267e-01
5.000000000000000000e+00,9.516701726401060046e-01
5.000000000000000000e+00,9.517437295259260077e-01
5.000000000000000000e+00,9.518694027184874118e-01
5.000000000000000000e+00,9.519444236485178346e-01
5.000000000000000000e+00,9.520178757844887096e-01
5.000000000000000000e+00,9.521441407185720074e-01
5.000000000000000000e+00,9.523804454224608085e-01
5.000000000000000000e+00,9.524206210701935404e-01
5.000000000000000000e+00,9.525107924916269564e-01
5.000000000000000000e+00,9.527108972413235177e-01
5.000000000000000000e+00,9.527158714200579803e-01
5.000000000000000000e+00,9.529345784179537038e-01
5.000000000000000000e+00,9.530614649027098206e-01
5.000000000000000000e+00,9.531544957045872124e-01
5.000000000000000000e+00,9.532670635726654407e-01
5.000000000000000000e+00,9.532868808455109422e-01
5.000000000000000000e+00,9.534707940873153875e-01
5.000000000000000000e+00,9.535102782115006947e-01
5.000000000000000000e+00,9.536213181038766251e-01
5.000000000000000000e+00,9.536967852146203128e-01
5.000000000000000000e+00,9.536302311580665547e-01
5.000000000000000000e+00,9.538281935745490658e-01
5.000000000000000000e+00,9.539929185795182898e-01
5.000000000000000000e+00,9.541770183650760684e-01
5.000000000000000000e+00,9.542692508997050460e-01
5.000000000000000000e+00,9.543280301902054008e-01
5.000000000000000000e+00,9.544066088234512968e-01
5.000000000000000000e+00,9.545535967064879834e-01
5.000000000000000000e+00,9.548220742659527804e-01
5.000000000000000000e+00,9.549166442173776526e-01
5.000000000000000000e+00,9.548901129559318468e-01
5.000000000000000000e+00,9.549826925690451107e-01
5.000000000000000000e+00,9.550962839076969635e-01
5.000000000000000000e+00,9.552781337105689108e-01
5.000000000000000000e+00,9.553907936711752980e-01
5.000000000000000000e+00,9.554838911790265454e-01
5.000000000000000000e+00,9.554588474640870466e-01
5.000000000000000000e+00,9.555520446519394362e-01
5.000000000000000000e+00,9.558208608120078997e-01
5.000000000000000000e+00,9.559700040859941961e-01
5.000000000000000000e+00,9.560479642738010098e-01
5.000000000000000000e+00,9.561070390987448375e-01
5.000000000000000000e+00,9.562023350013419964e-01
5.000000000000000000e+00,9.562323041523659306e-01
5.000000000000000000e+00,9.564280217004669238e-01
5.000000000000000000e+00,9.565079898840179728e-01
5.000000000000000000e+00,9.565179782820230070e-01
5.000000000000000000e+00,9.565129179312763519e-01
5.000000000000000000e+00,9.567234479957472670e-01
5.000000000000000000e+00,9.568746525852567242e-01
5.000000000000000000e+00,9.570029591356312704e-01
5.000000000000000000e+00,9.571675739309215558e-01
5.000000000000000000e+00,9.574154181924240392e-01
5.000000000000000000e+00,9.574638813941758198e-01
5.000000000000000000e+00,9.576947935517055033e-01
5.000000000000000000e+00,9.576731890786905899e-01
5.000000000000000000e+00,9.577867478632682285e-01
5.000000000000000000e+00,9.577492706393768707e-01
5.000000000000000000e+00,9.577931893811247877e-01
5.000000000000000000e+00,9.579748303287828337e-01
5.000000000000000000e+00,9.580017378772502923e-01
5.000000000000000000e+00,9.581176491620170266e-01
5.000000000000000000e+00,9.582126149698596551e-01
5.000000000000000000e+00,9.583432676338987655e-01
5.000000000000000000e+00,9.585600198478611000e-01
5.000000000000000000e+00,9.585728769855254017e-01
5.000000000000000000e+00,9.587690337999351664e-01
5.000000000000000000e+00,9.588655103103342903e-01
5.000000000000000000e+00,9.589142821788585458e-01
5.000000000000000000e+00,9.591434176852393634e-01
5.000000000000000000e+00,9.592733342714298006e-01
5.000000000000000000e+00,9.593558882174055835e-01
5.000000000000000000e+00,9.594364758863684894e-01
5.000000000000000000e+00,9.595654419230016385e-01
5.000000000000000000e+00,9.596480739881727562e-01
5.000000000000000000e+00,9.597289692403109251e-01
5.000000000000000000e+00,9.598577790416003008e-01
5.000000000000000000e+00,9.599401537478166047e-01
5.000000000000000000e+00,9.600215175475246276e-01
5.000000000000000000e+00,9.601502058180461097e-01
5.000000000000000000e+00,9.602328649132698679e-01
5.000000000000000000e+00,9.603142386398740848e-01
5.000000000000000000e+00,9.604429652630107617e-01
5.000000000000000000e+00,9.605260720312968070e-01
5.000000000000000000e+00,9.606080869054549609e-01
5.000000000000000000e+00,9.607368986016374679e-01
5.000000000000000000e+00,9.608198865518007281e-01
5.000000000000000000e+00,9.609014369918839060e-01
5.000000000000000000e+00,9.610303568688203235e-01
5.000000000000000000e+00,9.611134030743310186e-01
5.000000000000000000e+00,9.611952015039729735e-01
5.000000000000000000e+00,9.613238146116017679e-01
5.000000000000000000e+00,9.614074100721476945e-01
5.000000000000000000e+00,9.614889366095317191e-01
5.000000000000000000e+00,9.616178616469283069e-01
5.000000000000000000e+00,9.617016957990308645e-01
5.000000000000000000e+00,9.617836748826915638e-01
5.000000000000000000e+00,9.619120152430715720e-01
5.000000000000000000e+00,9.619956426144418149e-01
5.000000000000000000e+00,9.620776434722949633e-01
5.000000000000000000e+00,9.622060166155639305e-01
5.000000000000000000e+00,9.622900713433593101e-01
5.000000000000000000e+00,9.623727003015569714e-01
5.000000000000000000e+00,9.625011504096822046e-01
5.000000000000000000e+00,9.625851025103107084e-01
5.000000000000000000e+00,9.626678374169455044e-01
5.000000000000000000e+00,9.627964017815113795e-01
5.000000000000000000e+00,9.628802958841757853e-01
5.000000000000000000e+00,9.629626135597901815e-01
5.000000000000000000e+00,9.630907524123074603e-01
5.000000000000000000e+00,9.633149804693035279e-01
5.000000000000000000e+00,9.633670490027688160e-01
5.000000000000000000e+00,9.634639231577279972e-01
5.000000000000000000e+00,9.636567512351500442e-01
5.000000000000000000e+00,9.636774362320920106e-01
5.000000000000000000e+00,9.638860592689838525e-01
5.000000000000000000e+00,9.640135750264796632e-01
5.000000000000000000e+00,9.641120364038090473e-01
5.000000000000000000e+00,9.642278272212725376e-01
5.000000000000000000e+00,9.642616906787894182e-01
5.000000000000000000e+00,9.644398671606907447e-01
5.000000000000000000e+00,9.644908477824283288e-01
5.000000000000000000e+00,9.644666619533422969e-01
5.000000000000000000e+00,9.645793409358053294e-01
5.000000000000000000e+00,9.645688819858284635e-01
5.000000000000000000e+00,9.646523440254818338e-01
5.000000000000000000e+00,9.647352650662873730e-01
5.000000000000000000e+00,9.648629806269222176e-01
5.000000000000000000e+00,9.650845399878947850e-01
5.000000000000000000e+00,9.651374410199997644e-01
5.000000000000000000e+00,9.652342613059509135e-01
5.000000000000000000e+00,9.654247702263347719e-01
5.000000000000000000e+00,9.654471237045681997e-01
5.000000000000000000e+00,9.655166393762714128e-01
5.000000000000000000e+00,9.656723607138734122e-01
5.000000000000000000e+00,9.658009088201747749e-01
5.000000000000000000e+00,9.659465088736671756e-01
5.000000000000000000e+00,9.660122670341532158e-01
5.000000000000000000e+00,9.662147141110229986e-01
5.000000000000000000e+00,9.663000883323767942e-01
5.000000000000000000e+00,9.663093225794168184e-01
5.000000000000000000e+00,9.664513472154148133e-01
5.000000000000000000e+00,9.664734802145938941e-01
5.000000000000000000e+00,9.664228639620719985e-01
5.000000000000000000e+00,9.665053177628528669e-01
5.000000000000000000e+00,9.666316870700776276e-01
5.000000000000000000e+00,9.667160509642744870e-01
5.000000000000000000e+00,9.667994820593623917e-01
5.000000000000000000e+00,9.669255722453458102e-01
5.000000000000000000e+00,9.671428816063328826e-01
5.000000000000000000e+00,9.671969469754345683e-01
5.000000000000000000e+00,9.672929473417876123e-01
5.000000000000000000e+00,9.674795914571810984e-01
5.000000000000000000e+00,9.675036031176649232e-01
5.000000000000000000e+00,9.675738728097630359e-01
5.000000000000000000e+00,9.677268377790188003e-01
5.000000000000000000e+00,9.678533209622497413e-01
5.000000000000000000e+00,9.679971989089815043e-01
5.000000000000000000e+00,9.680630268953147599e-01
5.000000000000000000e+00,9.682616704516208150e-01
5.000000000000000000e+00,9.683473102057328363e-01
5.000000000000000000e+00,9.683587200649506066e-01
5.000000000000000000e+00,9.684985056161869998e-01
5.000000000000000000e+00,9.685219542398949555e-01
5.000000000000000000e+00,9.684755455181838224e-01
5.000000000000000000e+00,9.685573410303961461e-01
5.000000000000000000e+00,9.686818405857571257e-01
5.000000000000000000e+00,9.687661163342575765e-01
5.000000000000000000e+00,9.688488839641582473e-01
5.000000000000000000e+00,9.689732424297102797e-01
5.000000000000000000e+00,9.690572441563586326e-01
5.000000000000000000e+00,9.691399263059206071e-01
5.000000000000000000e+00,9.692641754252786512e-01
5.000000000000000000e+00,9.693479433245640875e-01
5.000000000000000000e+00,9.694304851459336625e-01
5.000000000000000000e+00,9.695540443516782458e-01
5.000000000000000000e+00,9.696375235882652710e-01
5.000000000000000000e+00,9.697195475027090561e-01
5.000000000000000000e+00,9.698430710770108432e-01
5.000000000000000000e+00,9.699269045771323761e-01
5.000000000000000000e+00,9.700089491936251251e-01
5.000000000000000000e+00,9.701319662277336775e-01
5.000000000000000000e+00,9.702156671542679911e-01
5.000000000000000000e+00,9.702973783089290372e-01
5.000000000000000000e+00,9.704201099812149733e-01
5.000000000000000000e+00,9.705035006586693047e-01
5.000000000000000000e+00,9.705850760890022411e-01
5.000000000000000000e+00,9.707071499141951554e-01
5.000000000000000000e+00,9.707902567402290073e-01
5.000000000000000000e+00,9.708722457825208485e-01
5.000000000000000000e+00,9.709942923612472354e-01
5.000000000000000000e+00,9.710777549587237267e-01
5.000000000000000000e+00,9.711597825857521959e-01
5.000000000000000000e+00,9.712813238020131523e-01
5.000000000000000000e+00,9.713641934014428658e-01
5.000000000000000000e+00,9.714457853960615230e-01
5.000000000000000000e+00,9.715668828797440204e-01
5.000000000000000000e+00,9.716496705245466492e-01
5.000000000000000000e+00,9.717308806170734670e-01
5.000000000000000000e+00,9.718519490518526815e-01
5.000000000000000000e+00,9.719342135988855436e-01
5.000000000000000000e+00,9.720155681990786389e-01
5.000000000000000000e+00,9.721363423519403524e-01
5.000000000000000000e+00,9.722186985175796936e-01
5.000000000000000000e+00,9.721784411106541013e-01
5.000000000000000000e+00,9.722040117079991939e-01
5.000000000000000000e+00,9.723398578408832815e-01
5.000000000000000000e+00,9.723541737006011765e-01
5.000000000000000000e+00,9.724339884461999928e-01
5.000000000000000000e+00,9.724994263724628940e-01
5.000000000000000000e+00,9.725936330659544771e-01
5.000000000000000000e+00,9.727570744438442940e-01
5.000000000000000000e+00,9.729023893076512719e-01
5.000000000000000000e+00,9.730761786241275413e-01
5.000000000000000000e+00,9.731692384207114577e-01
5.000000000000000000e+00,9.732242637833590226e-01
5.000000000000000000e+00,9.733043952531814647e-01
5.000000000000000000e+00,9.733310801270194101e-01
5.000000000000000000e+00,9.734651644068689214e-01
5.000000000000000000e+00,9.734800740355106230e-01
5.000000000000000000e+00,9.735589060204379308e-01
5.000000000000000000e+00,9.736238289604499663e-01
5.000000000000000000e+00,9.737171730759406341e-01
5.000000000000000000e+00,9.738781020094264829e-01
5.000000000000000000e+00,9.740209800143178054e-01
5.000000000000000000e+00,9.740750888425457887e-01
5.000000000000000000e+00,9.740759413507594777e-01
5.000000000000000000e+00,9.740664979161950399e-01
5.000000000000000000e+00,9.742234166729508704e-01
5.000000000000000000e+00,9.743279237220571209e-01
5.000000000000000000e+00,9.744179529388724559e-01
5.000000000000000000e+00,9.745363616580895449e-01
5.000000000000000000e+00,9.746017397355493106e-01
5.000000000000000000e+00,9.747974706075450690e-01
5.000000000000000000e+00,9.749021229476609873e-01
5.000000000000000000e+00,9.749547825881973440e-01
5.000000000000000000e+00,9.749969541725241884e-01
5.000000000000000000e+00,9.750599684593506122e-01
5.000000000000000000e+00,9.751920797648998551e-01
5.000000000000000000e+00,9.753064659415086046e-01
5.000000000000000000e+00,9.753347271437416977e-01
5.000000000000000000e+00,9.754499983007500763e-01
5.000000000000000000e+00,9.754417077304692318e-01
5.000000000000000000e+00,9.755955729462824078e-01
5.000000000000000000e+00,9.755851595180246028e-01
5.000000000000000000e+00,9.755861614043892516e-01
5.000000000000000000e+00,9.756397435334195345e-01
5.000000000000000000e+00,9.757794970464194195e-01
5.000000000000000000e+00,9.759341116585874554e-01
5.000000000000000000e+00,9.760214720948225953e-01
5.000000000000000000e+00,9.760859559363714855e-01
5.000000000000000000e+00,9.761653525967211031e-01
5.000000000000000000e+00,9.762926152713157224e-01
5.000000000000000000e+00,9.763937401950164574e-01
5.000000000000000000e+00,9.763950383790566123e-01
5.000000000000000000e+00,9.764478835388999967e-01
5.000000000000000000e+00,9.765858261017429376e-01
5.000000000000000000e+00,9.767379666951189199e-01
5.000000000000000000e+00,9.768239881327729357e-01
5.000000000000000000e+00,9.768880675923796719e-01
5.000000000000000000e+00,9.769661555631202754e-01
5.000000000000000000e+00,9.769827342407687576e-01
5.000000000000000000e+00,9.771069501456238759e-01
5.000000000000000000e+00,9.771333142167943908e-01
5.000000000000000000e+00,9.771014401231351565e-01
5.000000000000000000e+00,9.771768601313729485e-01
5.000000000000000000e+00,9.772873557259511568e-01
5.000000000000000000e+00,9.774718727042015498e-01
5.000000000000000000e+00,9.775236364917797571e-01
5.000000000000000000e+00,9.776096310532131906e-01
5.000000000000000000e+00,9.777690268279837227e-01
5.000000000000000000e+00,9.777966659798491555e-01
5.000000000000000000e+00,9.778618536096214120e-01
5.000000000000000000e+00,9.779932905699476597e-01
5.000000000000000000e+00,9.779973614887315092e-01
5.000000000000000000e+00,9.780390254153854546e-01
5.000000000000000000e+00,9.781463339741193197e-01
5.000000000000000000e+00,9.782558800644555186e-01
5.000000000000000000e+00,9.782977927701371756e-01
5.000000000000000000e+00,9.784044344162040607e-01
5.000000000000000000e+00,9.785134596027955656e-01
5.000000000000000000e+00,9.785551065871540555e-01
5.000000000000000000e+00,9.785567397521137689e-01
5.000000000000000000e+00,9.786881598424621576e-01
5.000000000000000000e+00,9.787528802050914356e-01
5.000000000000000000e+00,9.787778789957496395e-01
5.000000000000000000e+00,9.789318899697123655e-01
5.000000000000000000e+00,9.790155934033808460e-01
5.000000000000000000e+00,9.790672248858262039e-01
5.000000000000000000e+00,9.792430555507249945e-01
5.000000000000000000e+00,9.792464469661221749e-01
5.000000000000000000e+00,9.793430819531814269e-01
5.000000000000000000e+00,9.793361541850452712e-01
5.000000000000000000e+00,9.793847200164509381e-01
5.000000000000000000e+00,9.794245206990362940e-01
5.000000000000000000e+00,9.794820584731374069e-01
5.000000000000000000e+00,9.796021768624822990e-01
5.000000000000000000e+00,9.797057098935390007e-01
5.000000000000000000e+00,9.798340601715613829e-01
5.000000000000000000e+00,9.799160095119131553e-01
5.000000000000000000e+00,9.799889853465502121e-01
5.000000000000000000e+00,9.800832364180014356e-01
5.000000000000000000e+00,9.801312706134719388e-01
5.000000000000000000e+00,9.801706522558087942e-01
5.000000000000000000e+00,9.802273316608260956e-01
5.000000000000000000e+00,9.802457797915211657e-01
5.000000000000000000e+00,9.803693310312094900e-01
5.000000000000000000e+00,9.804181558267377472e-01
5.000000000000000000e+00,9.805426516334239118e-01
5.000000000000000000e+00,9.805600194492208876e-01
5.000000000000000000e+00,9.806157454142950813e-01
5.000000000000000000e+00,9.806562999036595452e-01
5.000000000000000000e+00,9.807026210524987242e-01
5.000000000000000000e+00,9.807949495533666573e-01
5.000000000000000000e+00,9.809614231818581942e-01
5.000000000000000000e+00,9.810186194180872121e-01
5.000000000000000000e+00,9.811206739076631100e-01
5.000000000000000000e+00,9.811997639372128655e-01
5.000000000000000000e+00,9.812918622024736637e-01
5.000000000000000000e+00,9.813292130121609169e-01
5.000000000000000000e+00,9.813437717585243858e-01
5.000000000000000000e+00,9.813679787268105859e-01
5.000000000000000000e+00,9.813415346679728035e-01
5.000000000000000000e+00,9.814096319270602109e-01
5.000000000000000000e+00,9.815080909411828536e-01
5.000000000000000000e+00,9.816719554043452645e-01
5.000000000000000000e+00,9.817185549373034226e-01
5.000000000000000000e+00,9.817949543304106408e-01
5.000000000000000000e+00,9.819365272788433963e-01
5.000000000000000000e+00,9.819615625792622593e-01
5.000000000000000000e+00,9.820204005781851819e-01
5.000000000000000000e+00,9.821364339298310764e-01
5.000000000000000000e+00,9.821406796168565823e-01
5.000000000000000000e+00,9.821784592237474687e-01
5.000000000000000000e+00,9.822732700037992704e-01
5.000000000000000000e+00,9.823701189112008514e-01
5.000000000000000000e+00,9.824077867356708627e-01
5.000000000000000000e+00,9.825016960680847955e-01
5.000000000000000000e+00,9.825980633661328678e-01
5.000000000000000000e+00,9.826354895466905548e-01
5.000000000000000000e+00,9.826374748433626127e-01
5.000000000000000000e+00,9.827535002177625323e-01
5.000000000000000000e+00,9.828111683109388430e-01
5.000000000000000000e+00,9.828332940254912442e-01
5.000000000000000000e+00,9.829682833543366138e-01
5.000000000000000000e+00,9.830416853143213451e-01
5.000000000000000000e+00,9.830872207698450049e-01
5.000000000000000000e+00,9.831513594479358575e-01
5.000000000000000000e+00,9.831746623215528169e-01
5.000000000000000000e+00,9.831905500356822314e-01
5.000000000000000000e+00,9.832248453545082700e-01
5.000000000000000000e+00,9.833073810550923000e-01
5.000000000000000000e+00,9.833787831967618631e-01
5.000000000000000000e+00,9.833835587650208154e-01
5.000000000000000000e+00,9.834553523379239159e-01
5.000000000000000000e+00,9.835395255288221783e-01
5.000000000000000000e+00,9.836611922973628186e-01
5.000000000000000000e+00,9.837420239624410367e-01
5.000000000000000000e+00,9.838120502883587193e-01
5.000000000000000000e+00,9.838164909476172504e-01
5.000000000000000000e+00,9.838874851418685230e-01
5.000000000000000000e+00,9.839703080919550704e-01
5.000000000000000000e+00,9.840899468111199422e-01
5.000000000000000000e+00,9.840839288953128206e-01
5.000000000000000000e+00,9.840859738913488863e-01
5.000000000000000000e+00,9.841287364314595942e-01
5.000000000000000000e+00,9.841513350225903345e-01
5.000000000000000000e+00,9.842898208869244048e-01
5.000000000000000000e+00,9.843758469257987143e-01
5.000000000000000000e+00,9.844450219119702528e-01
5.000000000000000000e+00,9.845257541041297911e-01
5.000000000000000000e+00,9.845545078702448993e-01
5.000000000000000000e+00,9.846733574797991162e-01
5.000000000000000000e+00,9.847124843921700732e-01
5.000000000000000000e+00,9.847076761439024217e-01
5.000000000000000000e+00,9.847849268239051712e-01
5.000000000000000000e+00,9.847870806689769108e-01
5.000000000000000000e+00,9.848469293827506466e-01
5.000000000000000000e+00,9.849053711943371869e-01
5.000000000000000000e+00,9.849901801509630683e-01
5.000000000000000000e+00,9.850494488503777069e-01
5.000000000000000000e+00,9.850254130743254510e-01
5.000000000000000000e+00,9.850458383944619145e-01
5.000000000000000000e+00,9.851410469594359398e-01
5.000000000000000000e+00,9.851535935664096355e-01
5.000000000000000000e+00,9.852098236832064204e-01
5.000000000000000000e+00,9.852556360823095938e-01
5.000000000000000000e+00,9.853216885036710782e-01
5.000000000000000000e+00,9.854346075494481161e-01
5.000000000000000000e+00,9.855332769333553511e-01
5.000000000000000000e+00,9.856517970324004674e-01
5.000000000000000000e+00,9.856357895951595172e-01
5.000000000000000000e+00,9.856928522982220109e-01
5.000000000000000000e+00,9.857663533178270265e-01
5.000000000000000000e+00,9.858032499028438478e-01
5.000000000000000000e+00,9.858338165340170267e-01
5.000000000000000000e+00,9.858766062822769127e-01
5.000000000000000000e+00,9.858910256974195985e-01
5.000000000000000000e+00,9.859870422279271018e-01
5.000000000000000000e+00,9.860247978799532298e-01
5.000000000000000000e+00,9.861213583735810584e-01
5.000000000000000000e+00,9.861340869297287037e-01
5.000000000000000000e+00,9.861760985372320931e-01
5.000000000000000000e+00,9.862073193553170247e-01
5.000000000000000000e+00,9.862418502246420582e-01
5.000000000000000000e+00,9.863127227650974049e-01
5.000000000000000000e+00,9.864410622933835748e-01
5.000000000000000000e+00,9.864836911131763530e-01
5.000000000000000000e+00,9.865618113508926035e-01
5.000000000000000000e+00,9.866218320961076538e-01
5.000000000000000000e+00,9.866921473110492613e-01
5.000000000000000000e+00,9.867196165108873540e-01
5.000000000000000000e+00,9.867292501561006901e-01
5.000000000000000000e+00,9.867460420335231186e-01
5.000000000000000000e+00,9.867239230282082163e-01
5.000000000000000000e+00,9.867749399378403785e-01
5.000000000000000000e+00,9.868490450379850953e-01
5.000000000000000000e+00,9.869007045583979565e-01
5.000000000000000000e+00,9.869509268215280740e-01
5.000000000000000000e+00,9.870240583870363293e-01
5.000000000000000000e+00,9.870748115088070485e-01
5.000000000000000000e+00,9.871244710372785169e-01
5.000000000000000000e+00,9.871966513788201780e-01
5.000000000000000000e+00,9.872471015806452144e-01
5.000000000000000000e+00,9.872960325644208890e-01
5.000000000000000000e+00,9.873673456852021246e-01
5.000000000000000000e+00,9.874170372533086493e-01
5.000000000000000000e+00,9.873942044903992743e-01
5.000000000000000000e+00,9.874097827496767232e-01
5.000000000000000000e+00,9.874200566878459373e-01
5.000000000000000000e+00,9.874446508193540639e-01
5.000000000000000000e+00,9.875071072609123979e-01
5.000000000000000000e+00,9.875599380210181577e-01
5.000000000000000000e+00,9.875609542686922815e-01
5.000000000000000000e+00,9.876148914749665053e-01
5.000000000000000000e+00,9.876785214312967520e-01
5.000000000000000000e+00,9.877713255475469856e-01
5.000000000000000000e+00,9.878319009233095249e-01
5.000000000000000000e+00,9.878834688010276199e-01
5.000000000000000000e+00,9.878840639410425561e-01
5.000000000000000000e+00,9.879366266239929528e-01
5.000000000000000000e+00,9.879989271178368782e-01
5.000000000000000000e+00,9.880894351680116205e-01
5.000000000000000000e+00,9.880810112974928172e-01
5.000000000000000000e+00,9.881460695130476202e-01
5.000000000000000000e+00,9.881611283924459643e-01
5.000000000000000000e+00,9.882268488557108821e-01
5.000000000000000000e+00,9.883019452084120804e-01
5.000000000000000000e+00,9.883351332258304422e-01
5.000000000000000000e+00,9.883596314040605790e-01
5.000000000000000000e+00,9.883864314076382662e-01
5.000000000000000000e+00,9.883792965913158479e-01
5.000000000000000000e+00,9.884363002692729827e-01
5.000000000000000000e+00,9.884338689769918140e-01
5.000000000000000000e+00,9.884770169090546510e-01
5.000000000000000000e+00,9.885188569228778865e-01
5.000000000000000000e+00,9.885805993311476136e-01
5.000000000000000000e+00,9.886230813118884742e-01
5.000000000000000000e+00,9.886641200913721672e-01
5.000000000000000000e+00,9.887249417598743539e-01
5.000000000000000000e+00,9.887668509770662917e-01
5.000000000000000000e+00,9.887443372877791070e-01
5.000000000000000000e+00,9.887558222893862991e-01
5.000000000000000000e+00,9.888250949429672199e-01
5.000000000000000000e+00,9.888303374365901011e-01
5.000000000000000000e+00,9.888690918962859122e-01
5.000000000000000000e+00,9.888995127063110457e-01
5.000000000000000000e+00,9.889457195614949070e-01
5.000000000000000000e+00,9.889668737951256006e-01
5.000000000000000000e+00,9.890508081641786742e-01
5.000000000000000000e+00,9.890895980653302555e-01
5.000000000000000000e+00,9.890999062874311631e-01
5.000000000000000000e+00,9.891059115725879813e-01
5.000000000000000000e+00,9.891337603714929205e-01
5.000000000000000000e+00,9.891542500833414575e-01
5.000000000000000000e+00,9.891764084881747854e-01
5.000000000000000000e+00,9.892274012693405005e-01
5.000000000000000000e+00,9.893227443125696130e-01
5.000000000000000000e+00,9.893507524373278406e-01
5.000000000000000000e+00,9.894070319739798336e-01
5.000000000000000000e+00,9.894486582893100568e-01
5.000000000000000000e+00,9.894989309095513219e-01
5.000000000000000000e+00,9.895154379330578509e-01
5.000000000000000000e+00,9.895178479382766845e-01
5.000000000000000000e+00,9.895255266673285144e-01
5.000000000000000000e+00,9.895037010412489620e-01
5.000000000000000000e+00,9.895378938963852455e-01
5.000000000000000000e+00,9.895897356459466554e-01
5.000000000000000000e+00,9.896247595459166657e-01
5.000000000000000000e+00,9.896583476319978923e-01
5.000000000000000000e+00,9.897089836262020768e-01
5.000000000000000000e+00,9.897433268468197598e-01
5.000000000000000000e+00,9.897762723497578463e-01
5.000000000000000000e+00,9.898260566839499619e-01
5.000000000000000000e+00,9.898594695987154024e-01
5.000000000000000000e+00,9.898365229611754135e-01
5.000000000000000000e+00,9.898428872364587461e-01
5.000000000000000000e+00,9.898458158180926114e-01
5.000000000000000000e+00,9.898593994952477049e-01
5.000000000000000000e+00,9.899016723407123575e-01
5.000000000000000000e+00,9.899364532643430969e-01
5.000000000000000000e+00,9.899853580201131154e-01
5.000000000000000000e+00,9.900089304274574120e-01
5.000000000000000000e+00,9.900408061498373602e-01
5.000000000000000000e+00,9.900944073140357515e-01
5.000000000000000000e+00,9.901229924295197327e-01
5.000000000000000000e+00,9.901480093922641057e-01
5.000000000000000000e+00,9.901275450834641223e-01
5.000000000000000000e+00,9.901498633129878213e-01
5.000000000000000000e+00,9.901802695785906216e-01
5.000000000000000000e+00,9.901808528600786197e-01
